outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3
34.0,71.0,0.0,0.0,33.0,33.2,34.0,75.0,76.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,75.0,0.0,0.0,33.2,34.0,33.0,76.0,71.0,75.0,0.0,0.0,28.0,0.0,0.0,43.0
33.2,76.0,0.0,0.0,34.0,33.0,33.7,71.0,75.0,70.0,0.0,28.0,81.0,0.0,43.0,172.0
34.0,71.0,0.0,0.0,33.0,33.7,34.0,75.0,70.0,67.0,28.0,81.0,128.0,43.0,172.0,356.0
33.0,75.0,28.0,43.0,33.7,34.0,35.0,70.0,67.0,63.0,81.0,128.0,160.0,172.0,356.0,545.0
33.7,70.0,81.0,172.0,34.0,35.0,36.2,67.0,63.0,58.0,128.0,160.0,181.0,356.0,545.0,712.0
34.0,67.0,128.0,356.0,35.0,36.2,38.0,63.0,58.0,51.0,160.0,181.0,197.0,545.0,712.0,830.0
35.0,63.0,160.0,545.0,36.2,38.0,40.0,58.0,51.0,40.0,181.0,197.0,203.0,712.0,830.0,889.0
36.2,58.0,181.0,712.0,38.0,40.0,39.1,51.0,40.0,51.0,197.0,203.0,199.0,830.0,889.0,884.0
38.0,51.0,197.0,830.0,40.0,39.1,38.0,40.0,51.0,54.0,203.0,199.0,197.0,889.0,884.0,809.0
40.0,40.0,203.0,889.0,39.1,38.0,39.0,51.0,54.0,54.0,199.0,197.0,181.0,884.0,809.0,682.0
39.1,51.0,199.0,884.0,38.0,39.0,38.0,54.0,54.0,54.0,197.0,181.0,151.0,809.0,682.0,515.0
38.0,54.0,197.0,809.0,39.0,38.0,37.0,54.0,54.0,60.0,181.0,151.0,117.0,682.0,515.0,321.0
39.0,54.0,181.0,682.0,38.0,37.0,36.0,54.0,60.0,64.0,151.0,117.0,69.0,515.0,321.0,140.0
38.0,54.0,151.0,515.0,37.0,36.0,35.7,60.0,64.0,66.0,117.0,69.0,20.0,321.0,140.0,29.0
37.0,60.0,117.0,321.0,36.0,35.7,35.0,64.0,66.0,71.0,69.0,20.0,0.0,140.0,29.0,0.0
36.0,64.0,69.0,140.0,35.7,35.0,35.0,66.0,71.0,71.0,20.0,0.0,0.0,29.0,0.0,0.0
35.7,66.0,20.0,29.0,35.0,35.0,34.6,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,71.0,0.0,0.0,35.0,34.6,34.0,71.0,71.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,71.0,0.0,0.0,34.6,34.0,34.0,71.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6,71.0,0.0,0.0,34.0,34.0,34.6,75.0,75.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,75.0,0.0,0.0,34.0,34.6,34.0,75.0,71.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,75.0,0.0,0.0,34.6,34.0,34.0,71.0,75.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0
34.6,71.0,0.0,0.0,34.0,34.0,34.5,75.0,71.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,75.0,0.0,0.0,34.0,34.5,34.0,71.0,64.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,71.0,0.0,0.0,34.5,34.0,34.0,64.0,56.0,60.0,0.0,0.0,27.0,0.0,0.0,42.0
34.5,64.0,0.0,0.0,34.0,34.0,33.2,56.0,60.0,65.0,0.0,27.0,79.0,0.0,42.0,168.0
34.0,56.0,0.0,0.0,34.0,33.2,34.0,60.0,65.0,63.0,27.0,79.0,124.0,42.0,168.0,356.0
34.0,60.0,27.0,42.0,33.2,34.0,35.0,65.0,63.0,60.0,79.0,124.0,155.0,168.0,356.0,551.0
33.2,65.0,79.0,168.0,34.0,35.0,36.2,63.0,60.0,52.0,124.0,155.0,176.0,356.0,551.0,716.0
34.0,63.0,124.0,356.0,35.0,36.2,38.0,60.0,52.0,45.0,155.0,176.0,194.0,551.0,716.0,831.0
35.0,60.0,155.0,551.0,36.2,38.0,40.0,52.0,45.0,40.0,176.0,194.0,201.0,716.0,831.0,890.0
36.2,52.0,176.0,716.0,38.0,40.0,40.6,45.0,40.0,37.0,194.0,201.0,195.0,831.0,890.0,886.0
38.0,45.0,194.0,831.0,40.0,40.6,42.0,40.0,37.0,47.0,201.0,195.0,187.0,890.0,886.0,816.0
40.0,40.0,201.0,890.0,40.6,42.0,40.0,37.0,47.0,46.0,195.0,187.0,172.0,886.0,816.0,689.0
40.6,37.0,195.0,886.0,42.0,40.0,40.4,47.0,46.0,46.0,187.0,172.0,150.0,816.0,689.0,518.0
42.0,47.0,187.0,816.0,40.0,40.4,38.0,46.0,46.0,51.0,172.0,150.0,117.0,689.0,518.0,323.0
40.0,46.0,172.0,689.0,40.4,38.0,38.0,46.0,51.0,51.0,150.0,117.0,69.0,518.0,323.0,141.0
40.4,46.0,150.0,518.0,38.0,38.0,37.1,51.0,51.0,54.0,117.0,69.0,20.0,323.0,141.0,30.0
38.0,51.0,117.0,323.0,38.0,37.1,37.0,51.0,54.0,57.0,69.0,20.0,0.0,141.0,30.0,0.0
38.0,51.0,69.0,141.0,37.1,37.0,37.0,54.0,57.0,57.0,20.0,0.0,0.0,30.0,0.0,0.0
37.1,54.0,20.0,30.0,37.0,37.0,37.1,57.0,57.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,57.0,0.0,0.0,37.0,37.1,37.0,57.0,50.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,57.0,0.0,0.0,37.1,37.0,37.0,50.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
37.1,50.0,0.0,0.0,37.0,37.0,36.9,48.0,48.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,48.0,0.0,0.0,37.0,36.9,36.0,48.0,46.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,48.0,0.0,0.0,36.9,36.0,36.0,46.0,50.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
36.9,46.0,0.0,0.0,36.0,36.0,34.6,50.0,53.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,50.0,0.0,0.0,36.0,34.6,34.0,53.0,57.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,53.0,0.0,0.0,34.6,34.0,34.0,57.0,67.0,60.0,0.0,0.0,27.0,0.0,0.0,42.0
34.6,57.0,0.0,0.0,34.0,34.0,33.6,67.0,60.0,63.0,0.0,27.0,78.0,0.0,42.0,167.0
34.0,67.0,0.0,0.0,34.0,33.6,35.0,60.0,63.0,60.0,27.0,78.0,125.0,42.0,167.0,351.0
34.0,60.0,27.0,42.0,33.6,35.0,36.0,63.0,60.0,57.0,78.0,125.0,156.0,167.0,351.0,545.0
33.6,63.0,78.0,167.0,35.0,36.0,37.5,60.0,57.0,49.0,125.0,156.0,175.0,351.0,545.0,718.0
35.0,60.0,125.0,351.0,36.0,37.5,39.0,57.0,49.0,43.0,156.0,175.0,189.0,545.0,718.0,840.0
36.0,57.0,156.0,545.0,37.5,39.0,41.0,49.0,43.0,38.0,175.0,189.0,196.0,718.0,840.0,900.0
37.5,49.0,175.0,718.0,39.0,41.0,41.4,43.0,38.0,37.0,189.0,196.0,195.0,840.0,900.0,894.0
39.0,43.0,189.0,840.0,41.0,41.4,43.0,38.0,37.0,32.0,196.0,195.0,187.0,900.0,894.0,823.0
41.0,38.0,196.0,900.0,41.4,43.0,41.0,37.0,32.0,49.0,195.0,187.0,172.0,894.0,823.0,694.0
41.4,37.0,195.0,894.0,43.0,41.0,39.5,32.0,49.0,50.0,187.0,172.0,150.0,823.0,694.0,522.0
43.0,32.0,187.0,823.0,41.0,39.5,40.0,49.0,50.0,46.0,172.0,150.0,117.0,694.0,522.0,326.0
41.0,49.0,172.0,694.0,39.5,40.0,39.0,50.0,46.0,43.0,150.0,117.0,69.0,522.0,326.0,142.0
39.5,50.0,150.0,522.0,40.0,39.0,38.5,46.0,43.0,42.0,117.0,69.0,20.0,326.0,142.0,30.0
40.0,46.0,117.0,326.0,39.0,38.5,38.0,43.0,42.0,45.0,69.0,20.0,0.0,142.0,30.0,0.0
39.0,43.0,69.0,142.0,38.5,38.0,38.0,42.0,45.0,58.0,20.0,0.0,0.0,30.0,0.0,0.0
38.5,42.0,20.0,30.0,38.0,38.0,39.2,45.0,58.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,45.0,0.0,0.0,38.0,39.2,37.0,58.0,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,58.0,0.0,0.0,39.2,37.0,36.0,60.0,48.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
39.2,60.0,0.0,0.0,37.0,36.0,35.6,48.0,57.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,48.0,0.0,0.0,36.0,35.6,35.0,57.0,55.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,57.0,0.0,0.0,35.6,35.0,35.0,55.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
35.6,55.0,0.0,0.0,35.0,35.0,33.7,56.0,56.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,56.0,0.0,0.0,35.0,33.7,33.0,56.0,62.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,56.0,0.0,0.0,33.7,33.0,33.0,62.0,67.0,67.0,0.0,0.0,27.0,0.0,0.0,42.0
33.7,62.0,0.0,0.0,33.0,33.0,34.3,67.0,67.0,59.0,0.0,27.0,79.0,0.0,42.0,170.0
33.0,67.0,0.0,0.0,33.0,34.3,36.0,67.0,59.0,68.0,27.0,79.0,123.0,42.0,170.0,360.0
33.0,67.0,27.0,42.0,34.3,36.0,37.0,59.0,68.0,49.0,79.0,123.0,154.0,170.0,360.0,556.0
34.3,59.0,79.0,170.0,36.0,37.0,38.6,68.0,49.0,32.0,123.0,154.0,174.0,360.0,556.0,725.0
36.0,68.0,123.0,360.0,37.0,38.6,40.0,49.0,32.0,30.0,154.0,174.0,185.0,556.0,725.0,846.0
37.0,49.0,154.0,556.0,38.6,40.0,42.0,32.0,30.0,27.0,174.0,185.0,192.0,725.0,846.0,904.0
38.6,32.0,174.0,725.0,40.0,42.0,40.6,30.0,27.0,35.0,185.0,192.0,192.0,846.0,904.0,895.0
40.0,30.0,185.0,846.0,42.0,40.6,41.0,27.0,35.0,36.0,192.0,192.0,184.0,904.0,895.0,823.0
42.0,27.0,192.0,904.0,40.6,41.0,40.0,35.0,36.0,40.0,192.0,184.0,171.0,895.0,823.0,694.0
40.6,35.0,192.0,895.0,41.0,40.0,38.1,36.0,40.0,49.0,184.0,171.0,149.0,823.0,694.0,520.0
41.0,36.0,184.0,823.0,40.0,38.1,38.0,40.0,49.0,48.0,171.0,149.0,116.0,694.0,520.0,324.0
40.0,40.0,171.0,694.0,38.1,38.0,38.0,49.0,48.0,48.0,149.0,116.0,68.0,520.0,324.0,141.0
38.1,49.0,149.0,520.0,38.0,38.0,36.6,48.0,48.0,56.0,116.0,68.0,20.0,324.0,141.0,29.0
38.0,48.0,116.0,324.0,38.0,36.6,37.0,48.0,56.0,50.0,68.0,20.0,0.0,141.0,29.0,0.0
38.0,48.0,68.0,141.0,36.6,37.0,37.0,56.0,50.0,50.0,20.0,0.0,0.0,29.0,0.0,0.0
36.6,56.0,20.0,29.0,37.0,37.0,36.1,50.0,50.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,50.0,0.0,0.0,37.0,36.1,36.0,50.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,50.0,0.0,0.0,36.1,36.0,36.0,57.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
36.1,57.0,0.0,0.0,36.0,36.0,36.3,57.0,57.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,57.0,0.0,0.0,36.0,36.3,36.0,57.0,48.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,57.0,0.0,0.0,36.3,36.0,35.0,48.0,68.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
36.3,48.0,0.0,0.0,36.0,35.0,35.1,68.0,56.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,68.0,0.0,0.0,35.0,35.1,34.0,56.0,58.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,56.0,0.0,0.0,35.1,34.0,34.0,58.0,63.0,63.0,0.0,0.0,26.0,0.0,0.0,41.0
35.1,58.0,0.0,0.0,34.0,34.0,34.6,63.0,63.0,60.0,0.0,26.0,78.0,0.0,41.0,167.0
34.0,63.0,0.0,0.0,34.0,34.6,36.0,63.0,60.0,53.0,26.0,78.0,123.0,41.0,167.0,356.0
34.0,63.0,26.0,41.0,34.6,36.0,37.0,60.0,53.0,50.0,78.0,123.0,154.0,167.0,356.0,550.0
34.6,60.0,78.0,167.0,36.0,37.0,38.1,53.0,50.0,42.0,123.0,154.0,175.0,356.0,550.0,717.0
36.0,53.0,123.0,356.0,37.0,38.1,39.0,50.0,42.0,38.0,154.0,175.0,188.0,550.0,717.0,836.0
37.0,50.0,154.0,550.0,38.1,39.0,41.0,42.0,38.0,36.0,175.0,188.0,195.0,717.0,836.0,896.0
38.1,42.0,175.0,717.0,39.0,41.0,41.2,38.0,36.0,42.0,188.0,195.0,194.0,836.0,896.0,891.0
39.0,38.0,188.0,836.0,41.0,41.2,40.0,36.0,42.0,43.0,195.0,194.0,186.0,896.0,891.0,822.0
41.0,36.0,195.0,896.0,41.2,40.0,39.0,42.0,43.0,48.0,194.0,186.0,171.0,891.0,822.0,696.0
41.2,42.0,194.0,891.0,40.0,39.0,39.6,43.0,48.0,44.0,186.0,171.0,149.0,822.0,696.0,524.0
40.0,43.0,186.0,822.0,39.0,39.6,39.0,48.0,44.0,51.0,171.0,149.0,116.0,696.0,524.0,327.0
39.0,48.0,171.0,696.0,39.6,39.0,38.0,44.0,51.0,57.0,149.0,116.0,68.0,524.0,327.0,142.0
39.6,44.0,149.0,524.0,39.0,38.0,36.8,51.0,57.0,61.0,116.0,68.0,20.0,327.0,142.0,29.0
39.0,51.0,116.0,327.0,38.0,36.8,36.0,57.0,61.0,67.0,68.0,20.0,0.0,142.0,29.0,0.0
38.0,57.0,68.0,142.0,36.8,36.0,36.0,61.0,67.0,67.0,20.0,0.0,0.0,29.0,0.0,0.0
36.8,61.0,20.0,29.0,36.0,36.0,35.8,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,67.0,0.0,0.0,36.0,35.8,36.0,67.0,67.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,67.0,0.0,0.0,35.8,36.0,35.0,67.0,64.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
35.8,67.0,0.0,0.0,36.0,35.0,35.2,64.0,63.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,64.0,0.0,0.0,35.0,35.2,35.0,63.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,63.0,0.0,0.0,35.2,35.0,35.0,60.0,60.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
35.2,60.0,0.0,0.0,35.0,35.0,34.8,60.0,56.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,60.0,0.0,0.0,35.0,34.8,35.0,56.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,56.0,0.0,0.0,34.8,35.0,35.0,60.0,60.0,53.0,0.0,0.0,26.0,0.0,0.0,41.0
34.8,60.0,0.0,0.0,35.0,35.0,34.1,60.0,53.0,58.0,0.0,26.0,77.0,0.0,41.0,167.0
35.0,60.0,0.0,0.0,35.0,34.1,35.0,53.0,58.0,53.0,26.0,77.0,127.0,41.0,167.0,349.0
35.0,53.0,26.0,41.0,34.1,35.0,37.0,58.0,53.0,40.0,77.0,127.0,158.0,167.0,349.0,545.0
34.1,58.0,77.0,167.0,35.0,37.0,38.4,53.0,40.0,37.0,127.0,158.0,182.0,349.0,545.0,710.0
35.0,53.0,127.0,349.0,37.0,38.4,40.0,40.0,37.0,36.0,158.0,182.0,204.0,545.0,710.0,825.0
37.0,40.0,158.0,545.0,38.4,40.0,41.0,37.0,36.0,32.0,182.0,204.0,211.0,710.0,825.0,888.0
38.4,37.0,182.0,710.0,40.0,41.0,40.3,36.0,32.0,38.0,204.0,211.0,202.0,825.0,888.0,886.0
40.0,36.0,204.0,825.0,41.0,40.3,39.0,32.0,38.0,45.0,211.0,202.0,185.0,888.0,886.0,823.0
41.0,32.0,211.0,888.0,40.3,39.0,40.0,38.0,45.0,40.0,202.0,185.0,170.0,886.0,823.0,693.0
40.3,38.0,202.0,886.0,39.0,40.0,38.9,45.0,40.0,49.0,185.0,170.0,148.0,823.0,693.0,519.0
39.0,45.0,185.0,823.0,40.0,38.9,39.0,40.0,49.0,45.0,170.0,148.0,116.0,693.0,519.0,323.0
40.0,40.0,170.0,693.0,38.9,39.0,39.0,49.0,45.0,45.0,148.0,116.0,68.0,519.0,323.0,140.0
38.9,49.0,148.0,519.0,39.0,39.0,37.5,45.0,45.0,52.0,116.0,68.0,19.0,323.0,140.0,29.0
39.0,45.0,116.0,323.0,39.0,37.5,37.0,45.0,52.0,54.0,68.0,19.0,0.0,140.0,29.0,0.0
39.0,45.0,68.0,140.0,37.5,37.0,37.0,52.0,54.0,50.0,19.0,0.0,0.0,29.0,0.0,0.0
37.5,52.0,19.0,29.0,37.0,37.0,37.1,54.0,50.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,54.0,0.0,0.0,37.0,37.1,37.0,50.0,46.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,50.0,0.0,0.0,37.1,37.0,36.0,46.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
37.1,46.0,0.0,0.0,37.0,36.0,36.0,63.0,50.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,63.0,0.0,0.0,36.0,36.0,35.0,50.0,66.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,50.0,0.0,0.0,36.0,35.0,34.0,66.0,67.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,66.0,0.0,0.0,35.0,34.0,34.2,67.0,53.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,67.0,0.0,0.0,34.0,34.2,34.0,53.0,54.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,53.0,0.0,0.0,34.2,34.0,34.0,54.0,53.0,72.0,0.0,0.0,25.0,0.0,0.0,39.0
34.2,54.0,0.0,0.0,34.0,34.0,34.2,53.0,72.0,54.0,0.0,25.0,77.0,0.0,39.0,164.0
34.0,53.0,0.0,0.0,34.0,34.2,35.0,72.0,54.0,50.0,25.0,77.0,125.0,39.0,164.0,346.0
34.0,72.0,25.0,39.0,34.2,35.0,36.0,54.0,50.0,50.0,77.0,125.0,156.0,164.0,346.0,538.0
34.2,54.0,77.0,164.0,35.0,36.0,37.2,50.0,50.0,46.0,125.0,156.0,173.0,346.0,538.0,713.0
35.0,50.0,125.0,346.0,36.0,37.2,39.0,50.0,46.0,40.0,156.0,173.0,186.0,538.0,713.0,835.0
36.0,50.0,156.0,538.0,37.2,39.0,41.0,46.0,40.0,34.0,173.0,186.0,217.0,713.0,835.0,881.0
37.2,46.0,173.0,713.0,39.0,41.0,39.4,40.0,34.0,44.0,186.0,217.0,221.0,835.0,881.0,871.0
39.0,40.0,186.0,835.0,41.0,39.4,39.0,34.0,44.0,45.0,217.0,221.0,187.0,881.0,871.0,817.0
41.0,34.0,217.0,881.0,39.4,39.0,37.0,44.0,45.0,44.0,221.0,187.0,168.0,871.0,817.0,691.0
39.4,44.0,221.0,871.0,39.0,37.0,37.8,45.0,44.0,53.0,187.0,168.0,146.0,817.0,691.0,511.0
39.0,45.0,187.0,817.0,37.0,37.8,38.0,44.0,53.0,51.0,168.0,146.0,114.0,691.0,511.0,316.0
37.0,44.0,168.0,691.0,37.8,38.0,38.0,53.0,51.0,48.0,146.0,114.0,66.0,511.0,316.0,136.0
37.8,53.0,146.0,511.0,38.0,38.0,37.1,51.0,48.0,48.0,114.0,66.0,19.0,316.0,136.0,28.0
38.0,51.0,114.0,316.0,38.0,37.1,37.0,48.0,48.0,48.0,66.0,19.0,0.0,136.0,28.0,0.0
38.0,48.0,66.0,136.0,37.1,37.0,37.0,48.0,48.0,48.0,19.0,0.0,0.0,28.0,0.0,0.0
37.1,48.0,19.0,28.0,37.0,37.0,37.1,48.0,48.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,48.0,0.0,0.0,37.0,37.1,37.0,48.0,44.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,48.0,0.0,0.0,37.1,37.0,37.0,44.0,42.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
37.1,44.0,0.0,0.0,37.0,37.0,35.7,42.0,56.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,42.0,0.0,0.0,37.0,35.7,36.0,56.0,44.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,56.0,0.0,0.0,35.7,36.0,36.0,44.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
35.7,44.0,0.0,0.0,36.0,36.0,35.6,55.0,55.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,55.0,0.0,0.0,36.0,35.6,35.0,55.0,44.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,55.0,0.0,0.0,35.6,35.0,34.0,44.0,47.0,50.0,0.0,0.0,25.0,0.0,0.0,37.0
35.6,44.0,0.0,0.0,35.0,34.0,32.8,47.0,50.0,54.0,0.0,25.0,76.0,0.0,37.0,162.0
35.0,47.0,0.0,0.0,34.0,32.8,33.0,50.0,54.0,56.0,25.0,76.0,122.0,37.0,162.0,350.0
34.0,50.0,25.0,37.0,32.8,33.0,34.0,54.0,56.0,53.0,76.0,122.0,153.0,162.0,350.0,544.0
32.8,54.0,76.0,162.0,33.0,34.0,34.8,56.0,53.0,52.0,122.0,153.0,173.0,350.0,544.0,713.0
33.0,56.0,122.0,350.0,34.0,34.8,36.0,53.0,52.0,47.0,153.0,173.0,185.0,544.0,713.0,833.0
34.0,53.0,153.0,544.0,34.8,36.0,37.0,52.0,47.0,45.0,173.0,185.0,213.0,713.0,833.0,875.0
34.8,52.0,173.0,713.0,36.0,37.0,38.9,47.0,45.0,40.0,185.0,213.0,229.0,833.0,875.0,852.0
36.0,47.0,185.0,833.0,37.0,38.9,40.0,45.0,40.0,40.0,213.0,229.0,217.0,875.0,852.0,792.0
37.0,45.0,213.0,875.0,38.9,40.0,40.0,40.0,40.0,40.0,229.0,217.0,187.0,852.0,792.0,680.0
38.9,40.0,229.0,852.0,40.0,40.0,38.4,40.0,40.0,45.0,217.0,187.0,150.0,792.0,680.0,515.0
40.0,40.0,217.0,792.0,40.0,38.4,38.0,40.0,45.0,48.0,187.0,150.0,117.0,680.0,515.0,319.0
40.0,40.0,187.0,680.0,38.4,38.0,37.0,45.0,48.0,50.0,150.0,117.0,67.0,515.0,319.0,137.0
38.4,45.0,150.0,515.0,38.0,37.0,36.7,48.0,50.0,47.0,117.0,67.0,19.0,319.0,137.0,28.0
38.0,48.0,117.0,319.0,37.0,36.7,36.0,50.0,47.0,50.0,67.0,19.0,0.0,137.0,28.0,0.0
37.0,50.0,67.0,137.0,36.7,36.0,36.0,47.0,50.0,50.0,19.0,0.0,0.0,28.0,0.0,0.0
36.7,47.0,19.0,28.0,36.0,36.0,35.8,50.0,50.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,50.0,0.0,0.0,36.0,35.8,36.0,50.0,52.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,50.0,0.0,0.0,35.8,36.0,36.0,52.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
35.8,52.0,0.0,0.0,36.0,36.0,35.7,50.0,50.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,50.0,0.0,0.0,36.0,35.7,35.0,50.0,52.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,50.0,0.0,0.0,35.7,35.0,35.0,52.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
35.7,52.0,0.0,0.0,35.0,35.0,35.1,56.0,56.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,56.0,0.0,0.0,35.0,35.1,35.0,56.0,51.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,56.0,0.0,0.0,35.1,35.0,34.0,51.0,53.0,53.0,0.0,0.0,24.0,0.0,0.0,38.0
35.1,51.0,0.0,0.0,35.0,34.0,34.5,53.0,53.0,50.0,0.0,24.0,75.0,0.0,38.0,162.0
35.0,53.0,0.0,0.0,34.0,34.5,35.0,53.0,50.0,50.0,24.0,75.0,121.0,38.0,162.0,350.0
34.0,53.0,24.0,38.0,34.5,35.0,36.0,50.0,50.0,47.0,75.0,121.0,160.0,162.0,350.0,537.0
34.5,50.0,75.0,162.0,35.0,36.0,36.3,50.0,47.0,45.0,121.0,160.0,187.0,350.0,537.0,698.0
35.0,50.0,121.0,350.0,36.0,36.3,38.0,47.0,45.0,42.0,160.0,187.0,206.0,537.0,698.0,819.0
36.0,47.0,160.0,537.0,36.3,38.0,39.0,45.0,42.0,38.0,187.0,206.0,217.0,698.0,819.0,876.0
36.3,45.0,187.0,698.0,38.0,39.0,41.1,42.0,38.0,34.0,206.0,217.0,209.0,819.0,876.0,875.0
38.0,42.0,206.0,819.0,39.0,41.1,40.0,38.0,34.0,38.0,217.0,209.0,192.0,876.0,875.0,815.0
39.0,38.0,217.0,876.0,41.1,40.0,40.0,34.0,38.0,40.0,209.0,192.0,172.0,875.0,815.0,691.0
41.1,34.0,209.0,875.0,40.0,40.0,40.6,38.0,40.0,33.0,192.0,172.0,147.0,815.0,691.0,519.0
40.0,38.0,192.0,815.0,40.0,40.6,40.0,40.0,33.0,36.0,172.0,147.0,114.0,691.0,519.0,322.0
40.0,40.0,172.0,691.0,40.6,40.0,39.0,33.0,36.0,40.0,147.0,114.0,66.0,519.0,322.0,138.0
40.6,33.0,147.0,519.0,40.0,39.0,37.5,36.0,40.0,45.0,114.0,66.0,19.0,322.0,138.0,28.0
40.0,36.0,114.0,322.0,39.0,37.5,37.0,40.0,45.0,48.0,66.0,19.0,0.0,138.0,28.0,0.0
39.0,40.0,66.0,138.0,37.5,37.0,37.0,45.0,48.0,48.0,19.0,0.0,0.0,28.0,0.0,0.0
37.5,45.0,19.0,28.0,37.0,37.0,35.9,48.0,48.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,48.0,0.0,0.0,37.0,35.9,35.0,48.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,48.0,0.0,0.0,35.9,35.0,35.0,53.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
35.9,53.0,0.0,0.0,35.0,35.0,34.3,60.0,60.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,60.0,0.0,0.0,35.0,34.3,33.0,60.0,62.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
